t,size,X,a,e,r,q,x
5.23,1019,57,0.055937193326791,0.259077526987242,0.217860647693817,0.411187438665358,0.055937193326791
5.235,1024,57,0.0546875,0.2587890625,0.2177734375,0.4130859375,0.0556640625
5.24,1031,57,0.0572259941804074,0.257032007759457,0.217264791464597,0.413191076624636,0.055286129970902
5.245,1038,57,0.058766859344894,0.257225433526012,0.217726396917148,0.411368015414258,0.0549132947976879
5.25,1047,60,0.0573065902578797,0.255969436485196,0.220630372492837,0.408787010506208,0.0573065902578797
5.255,1054,60,0.0578747628083491,0.25426944971537,0.223908918406072,0.407020872865275,0.0569259962049336
5.26,1061,60,0.058435438265787,0.253534401508011,0.225259189443921,0.4062205466541,0.056550424128181
5.265,1066,60,0.0534709193245779,0.25515947467167,0.227016885553471,0.408067542213884,0.0562851782363977
5.27,1071,61,0.0504201680672269,0.253968253968254,0.227824463118581,0.410830999066293,0.0569561157796452
5.275,1076,61,0.0511152416356877,0.252788104089219,0.227695167286245,0.411710037174721,0.0566914498141264
5.28,1080,62,0.0472222222222222,0.251851851851852,0.230555555555556,0.412962962962963,0.0574074074074074
5.285,1087,63,0.0505979760809568,0.250229990800368,0.229990800367985,0.411223551057958,0.0579576816927323
5.29,1091,64,0.0485792850595784,0.250229147571036,0.231897341888176,0.410632447296059,0.0586617781851512
5.295,1098,65,0.046448087431694,0.249544626593807,0.23224043715847,0.412568306010929,0.0591985428051002
5.3,1103,65,0.0453309156844968,0.250226654578422,0.232094288304624,0.413417951042611,0.0589301903898459
5.305,1105,65,0.0443438914027149,0.250678733031674,0.232579185520362,0.413574660633484,0.0588235294117647
5.31,1109,65,0.042380522993688,0.250676284941389,0.233543733092876,0.414788097385032,0.0586113615870153
5.315,1116,65,0.0439068100358423,0.251792114695341,0.232078853046595,0.413978494623656,0.0582437275985663
5.32,1122,65,0.0418894830659537,0.250445632798574,0.231729055258467,0.418003565062389,0.0579322638146168
5.325,1133,67,0.0467784642541924,0.249779346866726,0.229479258605472,0.414827890556046,0.059135039717564
5.33,1138,68,0.0421792618629174,0.25219683655536,0.231107205623902,0.414762741652021,0.0597539543057996
5.335,1146,69,0.0427574171029668,0.25043630017452,0.231239092495637,0.415357766143106,0.0602094240837696
5.34,1152,69,0.0425347222222222,0.25,0.230902777777778,0.416666666666667,0.0598958333333333
5.345,1157,69,0.0440795159896284,0.249783923941227,0.230769230769231,0.415730337078652,0.0596369922212619
5.35,1163,69,0.0412725709372313,0.251934651762683,0.230438521066208,0.417024935511608,0.05932932072227
5.355,557,35,0.0574506283662478,0.238779174147217,0.249551166965889,0.391382405745063,0.0628366247755835
5.36,562,36,0.0498220640569395,0.240213523131673,0.252669039145907,0.393238434163701,0.0640569395017794
5.365,568,36,0.0492957746478873,0.241197183098592,0.251760563380282,0.394366197183099,0.0633802816901408
5.37,570,36,0.0403508771929825,0.247368421052632,0.254385964912281,0.394736842105263,0.0631578947368421
5.375,574,36,0.0348432055749129,0.249128919860627,0.25609756097561,0.397212543554007,0.0627177700348432
5.38,577,36,0.0346620450606586,0.247833622183709,0.256499133448873,0.398613518197574,0.0623916811091854
5.385,582,36,0.0395189003436426,0.24914089347079,0.254295532646048,0.395189003436426,0.0618556701030928
5.39,584,36,0.0342465753424658,0.251712328767123,0.256849315068493,0.395547945205479,0.0616438356164384
5.395,585,36,0.0341880341880342,0.252991452991453,0.256410256410256,0.394871794871795,0.0615384615384615
5.4,588,36,0.0357142857142857,0.251700680272109,0.256802721088435,0.394557823129252,0.0612244897959184
5.405,593,36,0.0404721753794266,0.251264755480607,0.254637436762226,0.3929173693086,0.06070826306914
5.41,598,36,0.040133779264214,0.254180602006689,0.254180602006689,0.391304347826087,0.0602006688963211
5.415,599,36,0.0333889816360601,0.258764607679466,0.253756260434057,0.393989983305509,0.0601001669449082
5.42,601,37,0.0299500831946755,0.259567387687188,0.252911813643927,0.396006655574043,0.0615640599001664
5.425,603,37,0.033167495854063,0.258706467661692,0.252072968490879,0.39469320066335,0.0613598673300166
5.43,606,37,0.0313531353135314,0.257425742574257,0.252475247524752,0.397689768976898,0.0610561056105611
5.435,607,37,0.028006589785832,0.260296540362438,0.252059308072488,0.398682042833608,0.0609555189456343
5.44,612,37,0.0326797385620915,0.258169934640523,0.251633986928105,0.397058823529412,0.0604575163398693
5.445,613,37,0.0309951060358891,0.259380097879282,0.252854812398042,0.396411092985318,0.0603588907014682
5.45,616,37,0.0308441558441558,0.25974025974026,0.251623376623377,0.397727272727273,0.0600649350649351
5.455,622,37,0.0353697749196141,0.257234726688103,0.2491961414791,0.39871382636656,0.0594855305466238
5.46,622,37,0.0337620578778135,0.257234726688103,0.2491961414791,0.40032154340836,0.0594855305466238
5.465,625,37,0.0352,0.2576,0.248,0.4,0.0592
5.47,630,37,0.0396825396825397,0.255555555555556,0.247619047619048,0.398412698412698,0.0587301587301587
5.475,634,37,0.0425867507886435,0.255520504731861,0.247634069400631,0.39589905362776,0.0583596214511041
5.48,635,37,0.0346456692913386,0.261417322834646,0.248818897637795,0.396850393700787,0.0582677165354331
5.485,639,37,0.0391236306729265,0.259780907668232,0.247261345852895,0.395931142410016,0.0579029733959311
5.49,641,37,0.0358814352574103,0.260530421216849,0.24804992199688,0.397815912636505,0.0577223088923557
5.495,642,37,0.0342679127725857,0.261682242990654,0.247663551401869,0.398753894080997,0.0576323987538941
5.5,645,38,0.0325581395348837,0.262015503875969,0.248062015503876,0.398449612403101,0.0589147286821705
5.505,648,38,0.0308641975308642,0.262345679012346,0.25,0.398148148148148,0.058641975308642
5.51,650,38,0.0215384615384615,0.261538461538462,0.252307692307692,0.406153846153846,0.0584615384615385
5.515,652,38,0.0199386503067485,0.262269938650307,0.251533742331288,0.407975460122699,0.0582822085889571
5.52,653,38,0.0122511485451761,0.263399693721286,0.252679938744257,0.413476263399694,0.0581929555895865
5.525,657,38,0.0167427701674277,0.26179604261796,0.251141552511416,0.41248097412481,0.0578386605783866
5.53,660,39,0.0196969696969697,0.260606060606061,0.25,0.410606060606061,0.0590909090909091
5.535,666,39,0.027027027027027,0.258258258258258,0.247747747747748,0.408408408408408,0.0585585585585586
5.54,670,39,0.0298507462686567,0.258208955223881,0.246268656716418,0.407462686567164,0.0582089552238806
5.545,673,39,0.0297176820208024,0.258543833580981,0.24517087667162,0.408618127786033,0.0579494799405646
5.55,676,39,0.0281065088757396,0.260355029585799,0.244082840236686,0.409763313609467,0.0576923076923077
5.555,677,39,0.0251107828655835,0.259970457902511,0.243722304283604,0.413589364844904,0.0576070901033973
5.56,678,39,0.0250737463126844,0.259587020648968,0.243362831858407,0.414454277286136,0.0575221238938053
5.565,679,39,0.0176730486008837,0.262150220913108,0.24300441826215,0.419734904270987,0.0574374079528719
5.57,681,39,0.0161527165932452,0.262848751835536,0.243759177679883,0.419970631424376,0.0572687224669604
5.575,688,39,0.0232558139534884,0.260174418604651,0.244186046511628,0.415697674418605,0.0566860465116279
5.58,691,41,0.0231548480463097,0.25904486251809,0.243125904486252,0.41534008683068,0.0593342981186686
5.585,697,41,0.0258249641319943,0.261119081779053,0.24103299856528,0.413199426111908,0.0588235294117647
5.59,700,42,0.0285714285714286,0.26,0.24,0.411428571428571,0.06
5.595,700,44,0.0228571428571429,0.261428571428571,0.24,0.412857142857143,0.0628571428571429
5.6,702,44,0.0227920227920228,0.262108262108262,0.239316239316239,0.413105413105413,0.0626780626780627
5.605,706,44,0.0198300283286119,0.262039660056657,0.243626062322946,0.412181303116147,0.0623229461756374
5.61,708,44,0.0169491525423729,0.261299435028249,0.244350282485876,0.415254237288136,0.0621468926553672
5.615,711,44,0.0140646976090014,0.264416315049226,0.243319268635724,0.416315049226442,0.0618846694796062
5.62,712,44,0.0098314606741573,0.26685393258427,0.242977528089888,0.418539325842697,0.0617977528089888
5.625,715,45,0.0111888111888112,0.265734265734266,0.241958041958042,0.418181818181818,0.0629370629370629
5.63,722,45,0.018005540166205,0.264542936288089,0.240997229916898,0.414127423822715,0.0623268698060942
5.635,727,46,0.0206327372764787,0.262723521320495,0.239339752407153,0.414030261348006,0.063273727647868
5.64,728,46,0.0178571428571429,0.263736263736264,0.239010989010989,0.416208791208791,0.0631868131868132
5.645,730,46,0.0164383561643836,0.263013698630137,0.23972602739726,0.417808219178082,0.063013698630137
5.65,735,46,0.019047619047619,0.261224489795918,0.238095238095238,0.419047619047619,0.0625850340136054
5.655,739,46,0.0189445196211096,0.261163734776725,0.23680649526387,0.420838971583221,0.0622462787550744
5.66,744,47,0.0174731182795699,0.262096774193548,0.235215053763441,0.422043010752688,0.0631720430107527
5.665,748,47,0.018716577540107,0.262032085561497,0.233957219251337,0.422459893048128,0.0628342245989305
5.67,751,47,0.0173102529960053,0.263648468708389,0.234354194407457,0.422103861517976,0.0625832223701731
5.675,752,47,0.0159574468085106,0.263297872340426,0.234042553191489,0.424202127659574,0.0625
5.68,756,47,0.0171957671957672,0.263227513227513,0.232804232804233,0.424603174603175,0.0621693121693122
5.685,762,47,0.020997375328084,0.26246719160105,0.230971128608924,0.423884514435696,0.0616797900262467
5.69,766,48,0.02088772845953,0.261096605744125,0.231070496083551,0.424281984334204,0.0626631853785901
5.695,769,48,0.023407022106632,0.261378413524057,0.230169050715215,0.422626788036411,0.0624187256176853
5.7,770,48,0.0220779220779221,0.262337662337662,0.231168831168831,0.422077922077922,0.0623376623376623
5.705,773,49,0.0219922380336352,0.263906856403622,0.230271668822768,0.420439844760673,0.0633893919793014
5.71,775,49,0.0219354838709677,0.263225806451613,0.229677419354839,0.421935483870968,0.0632258064516129
5.715,778,49,0.019280205655527,0.264781491002571,0.22879177377892,0.424164524421594,0.0629820051413882
5.72,778,50,0.012853470437018,0.264781491002571,0.230077120822622,0.428020565552699,0.06426735218509
5.725,781,50,0.0102432778489117,0.265044814340589,0.229193341869398,0.431498079385403,0.0640204865556978
5.73,788,50,0.0177664974619289,0.262690355329949,0.227157360406091,0.428934010152284,0.0634517766497462
5.735,791,51,0.0176991150442478,0.262958280657396,0.2275600505689,0.427307206068268,0.0644753476611884
5.74,794,51,0.0151133501259446,0.26448362720403,0.226700251889169,0.429471032745592,0.0642317380352645
5.745,797,51,0.0175658720200753,0.26474278544542,0.225846925972397,0.427854454203262,0.0639899623588457
5.75,799,51,0.0187734668335419,0.265331664580726,0.225281602002503,0.426783479349186,0.0638297872340425
5.755,804,51,0.0211442786069652,0.266169154228856,0.223880597014925,0.425373134328358,0.0634328358208955
5.76,809,51,0.0247218788627936,0.265760197775031,0.223733003708282,0.42274412855377,0.0630407911001236
5.765,811,51,0.0246609124537608,0.267570900123305,0.223181257706535,0.421701602959309,0.06288532675709
5.77,818,51,0.0256723716381418,0.267726161369193,0.223716381418093,0.420537897310513,0.0623471882640587
5.775,819,51,0.0256410256410256,0.268620268620269,0.223443223443223,0.42002442002442,0.0622710622710623
5.78,824,51,0.0279126213592233,0.268203883495146,0.223300970873786,0.41868932038835,0.0618932038834951
5.785,828,51,0.0277777777777778,0.270531400966184,0.222222222222222,0.417874396135266,0.0615942028985507
5.79,833,51,0.0288115246098439,0.273709483793517,0.220888355342137,0.415366146458583,0.0612244897959184
5.795,841,51,0.0332936979785969,0.273483947681332,0.221165279429251,0.41141498216409,0.0606420927467301
5.8,846,51,0.0307328605200946,0.273049645390071,0.222222222222222,0.41371158392435,0.0602836879432624
5.805,850,51,0.0317647058823529,0.271764705882353,0.223529411764706,0.412941176470588,0.06
5.81,855,51,0.0315789473684211,0.272514619883041,0.222222222222222,0.414035087719298,0.0596491228070175
5.815,859,51,0.0349243306169965,0.271245634458673,0.221187427240978,0.413271245634459,0.0593713620488941
5.82,867,52,0.0369088811995386,0.269896193771626,0.221453287197232,0.411764705882353,0.0599769319492503
5.825,871,52,0.0378874856486797,0.270952927669346,0.220436280137773,0.411021814006889,0.0597014925373134
5.83,874,52,0.0411899313501144,0.270022883295195,0.219679633867277,0.409610983981693,0.0594965675057208
5.835,877,53,0.0353477765108324,0.272519954389966,0.220068415051311,0.411630558722919,0.0604332953249715
5.84,881,53,0.0351872871736663,0.272417707150965,0.220204313280363,0.412031782065834,0.0601589103291714
5.845,888,53,0.0349099099099099,0.274774774774775,0.218468468468468,0.412162162162162,0.0596846846846847
5.85,893,53,0.0369540873460246,0.274356103023516,0.217245240761478,0.412094064949608,0.0593505039193729
5.855,897,53,0.032329988851728,0.273132664437012,0.217391304347826,0.418060200668896,0.0590858416945373
5.86,901,53,0.0310765815760266,0.273029966703663,0.219755826859046,0.417314095449501,0.0588235294117647
5.865,908,53,0.0374449339207048,0.270925110132159,0.219162995594714,0.414096916299559,0.0583700440528634
5.87,910,54,0.0384615384615385,0.27032967032967,0.218681318681319,0.413186813186813,0.0593406593406593
5.875,912,54,0.0383771929824561,0.269736842105263,0.218201754385965,0.414473684210526,0.0592105263157895
5.88,914,55,0.0361050328227571,0.270240700218818,0.217724288840263,0.415754923413567,0.0601750547045952
5.885,924,55,0.0443722943722944,0.267316017316017,0.215367965367965,0.413419913419913,0.0595238095238095
5.89,930,55,0.0419354838709677,0.268817204301075,0.216129032258065,0.413978494623656,0.0591397849462366
5.895,938,55,0.0458422174840085,0.267590618336887,0.214285714285714,0.4136460554371,0.05863539445629
5.9,941,55,0.0403825717321998,0.269925611052072,0.214665249734325,0.416578108395324,0.0584484590860786
5.905,948,56,0.0432489451476793,0.267932489451477,0.214135021097046,0.415611814345992,0.0590717299578059
5.91,955,56,0.0492146596858639,0.265968586387435,0.212565445026178,0.413612565445026,0.0586387434554974
5.915,959,56,0.045881126173097,0.265901981230448,0.214807090719499,0.415015641293014,0.0583941605839416
5.92,964,56,0.0435684647302905,0.267634854771784,0.214730290456432,0.41597510373444,0.0580912863070539
5.925,972,57,0.0462962962962963,0.266460905349794,0.213991769547325,0.414609053497942,0.058641975308642
5.93,976,57,0.048155737704918,0.265368852459016,0.213114754098361,0.414959016393443,0.0584016393442623
5.935,978,57,0.0470347648261759,0.266871165644172,0.212678936605317,0.415132924335378,0.0582822085889571
5.94,983,57,0.0427263479145473,0.267548321464903,0.214649033570702,0.417090539165819,0.0579857578840285
5.945,984,57,0.0376016260162602,0.268292682926829,0.216463414634146,0.419715447154472,0.0579268292682927
5.95,993,58,0.0412890231621349,0.26686807653575,0.215508559919436,0.417925478348439,0.0584088620342397
5.955,1003,58,0.0448654037886341,0.264207377866401,0.216350947158524,0.416749750747757,0.057826520438684
5.96,1013,58,0.0503455083909181,0.26258637709773,0.215202369200395,0.414610069101678,0.0572556762092794
5.965,1020,59,0.0509803921568627,0.261764705882353,0.213725490196078,0.415686274509804,0.057843137254902
5.97,1024,59,0.048828125,0.2626953125,0.2138671875,0.4169921875,0.0576171875
5.975,1025,61,0.0458536585365854,0.262439024390244,0.214634146341463,0.417560975609756,0.0595121951219512
5.98,1033,61,0.0445304937076476,0.261374636979671,0.214908034849952,0.420135527589545,0.0590513068731849
5.985,1035,61,0.0415458937198068,0.260869565217391,0.217391304347826,0.421256038647343,0.0589371980676328
5.99,1045,61,0.0488038277511962,0.25933014354067,0.216267942583732,0.417224880382775,0.0583732057416268
5.995,1052,61,0.0494296577946768,0.259505703422053,0.214828897338403,0.418250950570342,0.0579847908745247
6,1058,61,0.0472589792060492,0.261814744801512,0.214555765595463,0.418714555765595,0.05765595463138
6.005,1063,61,0.0479774223894638,0.260583254938852,0.214487300094073,0.419567262464722,0.0573847601128881
6.01,1070,61,0.0523364485981308,0.25981308411215,0.214018691588785,0.416822429906542,0.0570093457943925
