t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
5.48282278960086,18.731723751897,121.516190625918,89.7867466623482,0,89.7867466623482,168.742349830613,0,42.0605874576532,440.837598328429,422.105874576532,0.0424912117816721,0.275648427191065,0.203673069181944,0.382776674381793,0.0954106174635258
5.53353858837938,19.6931736810316,127.744978350312,94.3890091021302,0,94.3890091021302,177.407189961954,0,44.2267974904885,463.461148585917,443.767974904885,0.0424915308243597,0.275632550301314,0.203661103827417,0.382787619853892,0.0954271951930178
5.58425438715791,20.7038784633364,134.293007831219,99.2272057416404,0,99.2272057416404,186.516170858288,0,46.5040427145719,487.244305609056,466.540427145719,0.0424917812789141,0.27561739826462,0.203649800724929,0.382798051636832,0.0954429680947053
5.63497018593643,21.7663632388669,141.176666509027,104.313436825017,0,104.313436825017,196.092082667235,0,48.8980206668088,512.246569906955,490.480206668088,0.0424919648418936,0.275602951396376,0.203639112398478,0.382807995576922,0.0954579757863302
5.75942581750156,24.6119399881712,159.607148018297,117.932752150417,0,117.932752150417,221.731920134972,0,55.3079800337429,579.1917403256,554.579800337429,0.0424935962904708,0.275568757124492,0.203616080719866,0.382829907087974,0.0954916587771966
5.8838814490667,27.8287826069985,180.442136181125,133.329684398185,0,133.329684398185,250.717456463447,0,62.5543641158618,654.872423765617,627.043641158618,0.0424949678701979,0.275537844674471,0.203596425135019,0.382849311354086,0.0955214509662273
6.00833708063183,31.4627372598873,203.988859659359,150.729483518943,0,150.729483518943,283.474674542641,0,70.7436686356604,740.399423616491,708.936686356604,0.0424942757332348,0.275511910399623,0.203578607318065,0.382867227472984,0.0955479790760937
6.13279271219697,35.5685594069119,230.604725668837,170.395274331163,0,170.395274331163,320.5,0,80,837.068559406912,801.5,0.0424918114617915,0.275490846092974,0.203561909495075,0.382883810887705,0.0955716220624538
6.13279271219697,35.5685594069119,230.604725668837,170.395274331163,0,170.395274331163,320.5,0,80,837.068559406912,801.5,0.0424918114617915,0.275490846092974,0.203561909495075,0.382883810887705,0.0955716220624538
6.13279271219697,17.7842797034559,115.302362834419,85.1976371655815,0,85.1976371655815,160.25,0,40,418.534279703456,400.75,0.0424918114617915,0.275490846092974,0.203561909495075,0.382883810887705,0.0955716220624538
