t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
7.43518383726836e-05,0.000259986346554673,1.00000123644493,0.996290005942493,0.00370999548834483,1.00000000143084,1.00000099030061,0,2.47575153110734e-07,3.00026246209809,3.00000247575153,8.66545343412602e-05,0.333304585541368,0.333304173906018,0.333304503500441,8.25178317691596e-08
9.94707026877794e-05,0.000346723954434621,1.0000022005448,0.995040058169666,0.00495994522806278,1.00000000339773,1.00000176315402,0,4.40788506148739e-07,3.0003511318395,3.00000440788506,0.000115561125747988,0.333295056679485,0.333294324382838,0.333294910899622,1.46912306853396e-07
0.000124589567002875,0.000432922553469018,1.00000343294077,0.993791838564987,0.00620816805666885,1.00000000662166,1.00000275164994,0,6.87912485340104e-07,3.00043980167832,3.00000687912485,0.000144286365361125,0.333285617788902,0.33328447584994,0.333285390725247,2.29270550589055e-07
0.000250183888578354,0.000856118510272045,1.0000134657678,0.987576589549476,0.0124234620016065,1.00000005155108,1.0000108138551,0,2.70346377584342e-06,3.00088315314803,3.00002703463776,0.000285288852174716,0.333239721352945,0.333235251263298,0.333238837642198,9.00889384182583e-07
0.000375778210153833,0.00126701993462579,1.00002957748842,0.981404227696783,0.0185959400615776,1.00000016775836,1.00002379619743,0,5.94904935698618e-06,3.0013265104282,3.00005949049357,0.000422153314617217,0.333195863233738,0.333186064323169,0.333193936988467,1.98214000919794e-06
0.000501372531729312,0.00166651115617084,1.00005129902718,0.975274485732128,0.0247258977177342,1.00000038344986,1.00004134598163,0,1.03364954084761e-05,3.00176987611026,3.00010336495408,0.000555176187699748,0.333153885974452,0.333136924122138,0.333150570248744,3.44346696618541e-06
0.000626966853304791,0.00205539044136612,1.00007820848298,0.969187093999223,0.0308136285922288,1.00000072259145,1.00006314485954,0,1.5786214885528e-05,3.00221325259022,3.00015786214886,0.000684625064389678,0.333113647946274,0.333087838356812,0.333108630440132,5.25819239253178e-06
0.00125493846118219,0.00386445931623353,1.0002780337927,0.939375875344144,0.0606290465262534,1.0000049218704,1.00022636453047,0,5.6591132618668e-05,3.00443037064242,3.00056591132619,0.00128625357871323,0.332934337093261,0.332843434030582,0.332917139403235,1.88358942086474e-05
0.00188291006905958,0.00549215496000079,1.00056377150725,0.910582424695304,0.0894317410494156,1.00001416574472,1.00046234980158,0,0.000115587450394247,3.00664802946394,3.00115587450394,0.00182667040045256,0.332783804988854,0.332601008147606,0.332750072505144,3.84439579430437e-05
0.00251088167693698,0.00698609881805123,1.00091094533215,0.882772936392341,0.117256265083728,1.00002920147607,1.00075211744658,0,0.000188029361644056,3.00886639243449,3.00188029361644,0.00232183749854002,0.33265383529453,0.332360786770243,0.332601048674967,6.24917617202405e-05
0.00313885328481437,0.00838007175705656,1.00130242885852,0.855914261884968,0.144136062812419,1.00005032469739,1.00108220284472,0,0.000270550711181002,3.01108557886887,3.00270550711181,0.00278307325964631,0.332538681691891,0.332122850215723,0.332465543281167,8.98515515731824e-05
0.00540340428254167,0.0128956550568708,1.00292409091158,0.766451296868037,0.233724878133319,1.00017617500136,1.00248021273035,0,0.00062005318258664,3.01909618688274,3.00620053182587,0.00427136277171275,0.332193487332085,0.331283309007141,0.332046463801282,0.000205377087778993
0.00766795528026898,0.0169693414063868,1.00470393225175,0.687544128324969,0.312827485994379,1.00037161431935,1.00406043725687,0,0.00101510931421871,3.02712043454857,3.01015109314219,0.00560577016121176,0.331900878731168,0.330469710719828,0.331688302122875,0.000335338264917792
0.00993250627799628,0.0209122285108339,1.00649700042547,0.617959701443106,0.382666719856265,1.00062642129937,1.00569873737987,0,0.00142468434496743,3.03515907196051,3.01424684344967,0.00688999423589551,0.331612603017653,0.329678411435956,0.331349597677019,0.000469393633476739
0.0121970572757236,0.0248974182691961,1.00822465996465,0.556581050316279,0.444351528704391,1.00093257902067,1.00732579118826,0,0.00183144779706425,3.04321189623984,3.01831447797064,0.00818129631392381,0.331302812403699,0.328906633237538,0.331007443955151,0.000601814089688323
0.0146265361020786,0.0292915571609811,1.00997596845547,0.498735785573837,0.502575504241893,1.00131128981573,1.00902980661696,0,0.00225745165424052,3.05186607370339,3.02257451654241,0.00959791696410726,0.330937185336539,0.328098044158489,0.330627158023524,0.000739695517340032
0.0170560149284336,0.0338585545263874,1.01160345161299,0.448181089082949,0.553553553293093,1.00173464237604,1.01067047519122,0,0.00266761879780576,3.06053474250444,3.02667618797806,0.0110629538218151,0.330531602064151,0.327307064502172,0.330226761080382,0.000871618531480169
0.0194854937547886,0.0386292019471163,1.01309760182509,0.404009682711056,0.598186527430281,1.00219621014134,1.01223504957315,0,0.0030587623932865,3.06921682587998,3.03058762393287,0.0125860126991976,0.33008342495797,0.326531576945202,0.329802391619212,0.000996593778417565
0.0219149725811435,0.0436141234768249,1.01445685879303,0.365404285047531,0.637287372829099,1.00269165787663,1.01371881333573,0,0.00342970333393263,3.07791115681615,3.03429703333933,0.0141700397622718,0.329592638353606,0.325770175547832,0.329352850582062,0.00111429575422845
0.0254131594377647,0.0511604233306291,1.01618567375074,0.318149871827637,0.68530883174536,1.003458703573,1.01571550185899,0,0.0039288754647477,3.09044917797811,3.03928875464748,0.0165543648784738,0.328814879400661,0.32469671746212,0.328662742327804,0.00127129593094235
